05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,구분,모바일ID,정류소ID,정류소명,조회일자,합계,행정구역
1,0,3,2,6,1,5,2,4,4,4,2,3,7,2,6,4,1,0,승차,05182,7041027100,송현제림타운앞,2019-01-01,57,대구광역시 달서구 송현2동
0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,하차,05182,7041027100,송현제림타운앞,2019-01-01,8,대구광역시 달서구 송현2동
0,0,2,2,4,2,0,5,1,4,2,2,2,4,3,4,0,1,0,승차,00804,7041016700,송현초등학교건너,2019-01-01,38,대구광역시 달서구 송현2동
0,0,0,0,0,2,1,1,1,0,0,2,2,1,0,0,0,0,0,하차,00804,7041016700,송현초등학교건너,2019-01-01,10,대구광역시 달서구 송현2동
3,9,5,9,13,11,3,14,16,14,6,13,10,5,5,5,2,1,0,승차,05183,7041038600,송현초등학교앞,2019-01-01,144,대구광역시 달서구 송현2동
0,0,0,1,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,하차,05183,7041038600,송현초등학교앞,2019-01-01,7,대구광역시 달서구 송현2동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,하차,04028,7011060800,송호지서편2,2019-01-01,2,대구광역시 동구 안심2동
1,6,5,8,4,4,12,14,17,15,17,8,16,12,3,10,1,0,0,승차,04086,7041062400,수목원제일풍경채앞,2019-01-01,153,대구광역시 달서구 진천동
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,하차,04086,7041062400,수목원제일풍경채앞,2019-01-01,2,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,하차,04083,7041061600,수목원풍경그린아파트건너,2019-01-01,6,대구광역시 달서구 진천동
0,0,0,0,0,0,0,1,0,2,2,1,0,0,4,1,2,0,0,승차,04084,7041062500,수목원풍경그린아파트앞,2019-01-01,13,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,승차,04085,7041061700,수목원호정포레스트아파트앞,2019-01-01,1,대구광역시 달서구 진천동
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,하차,04085,7041061700,수목원호정포레스트아파트앞,2019-01-01,4,대구광역시 달서구 진천동
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,승차,00664,7061027700,수성4가동행정복지센터앞,2019-01-01,4,대구광역시 수성구 수성4가동
0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,0,0,0,0,하차,00664,7061027700,수성4가동행정복지센터앞,2019-01-01,8,대구광역시 수성구 수성4가동
3,2,4,11,9,27,15,12,24,24,24,28,21,18,17,13,8,19,1,승차,00459,7061001200,수성경찰서건너,2019-01-01,280,대구광역시 수성구 범어2동
0,2,2,4,3,13,3,2,2,7,5,3,6,4,3,1,1,1,1,하차,00459,7061001200,수성경찰서건너,2019-01-01,63,대구광역시 수성구 범어2동
1,6,3,5,9,6,5,13,14,9,14,22,18,19,17,16,16,19,4,승차,05077,7061001100,수성경찰서앞,2019-01-01,216,대구광역시 수성구 범어4동
0,5,2,4,5,6,4,6,12,8,14,18,14,15,12,8,6,9,0,하차,05077,7061001100,수성경찰서앞,2019-01-01,148,대구광역시 수성구 범어4동
1,1,2,2,4,5,6,4,3,6,3,2,6,4,6,2,2,1,0,승차,09338,7061019800,수성고등학교건너,2019-01-01,60,대구광역시 수성구 지산2동
1,0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,0,1,0,하차,09338,7061019800,수성고등학교건너,2019-01-01,9,대구광역시 수성구 지산2동
0,0,0,0,3,0,1,4,1,5,5,2,2,4,0,0,1,1,0,승차,00092,7061019900,수성고등학교앞,2019-01-01,29,대구광역시 수성구 지산2동
0,1,0,0,2,0,0,0,1,4,1,5,0,2,0,0,0,1,0,하차,00092,7061019900,수성고등학교앞,2019-01-01,17,대구광역시 수성구 지산2동
1,2,2,1,3,1,6,10,2,7,6,4,3,6,9,3,2,7,0,승차,00675,7061000400,수성교1,2019-01-01,75,대구광역시 수성구 수성1가동
0,3,4,3,2,4,0,1,6,3,2,1,7,7,4,5,1,3,0,하차,00675,7061000400,수성교1,2019-01-01,56,대구광역시 수성구 수성1가동
1,2,0,1,4,0,2,1,3,4,9,6,3,2,5,2,3,1,0,승차,02068,7061000200,수성교2,2019-01-01,49,대구광역시 수성구 수성4가동
0,3,3,0,1,1,2,4,2,5,4,2,1,2,0,1,1,1,0,하차,02068,7061000200,수성교2,2019-01-01,33,대구광역시 수성구 수성4가동
0,1,1,3,3,4,2,4,3,5,1,4,2,2,5,4,5,4,3,승차,00151,7061040800,수성구민운동장건너,2019-01-01,56,대구광역시 수성구 범어1동
0,0,0,0,3,1,2,1,3,0,2,3,2,3,3,2,4,2,0,하차,00151,7061040800,수성구민운동장건너,2019-01-01,31,대구광역시 수성구 범어1동
1,7,0,5,8,6,3,13,3,9,1,13,5,10,7,3,8,4,0,승차,05331,7061016400,수성구민운동장앞,2019-01-01,106,대구광역시 수성구 범어1동
3,5,1,8,7,5,6,5,11,10,6,6,11,7,5,5,6,5,0,하차,05331,7061016400,수성구민운동장앞,2019-01-01,112,대구광역시 수성구 범어1동
1,4,6,3,20,14,15,23,21,22,16,28,23,20,16,15,11,11,0,승차,00452,7061014400,수성구보건소건너,2019-01-01,269,대구광역시 수성구 중동
0,1,0,1,3,5,4,0,3,1,2,0,4,1,1,1,1,1,0,하차,00452,7061014400,수성구보건소건너,2019-01-01,29,대구광역시 수성구 중동
0,2,0,5,4,3,4,11,4,10,6,4,10,6,7,5,7,7,0,승차,00891,7061014300,수성구보건소앞,2019-01-01,95,대구광역시 수성구 중동
0,2,0,1,1,1,1,0,4,3,3,2,5,0,2,1,2,4,0,하차,00891,7061014300,수성구보건소앞,2019-01-01,32,대구광역시 수성구 중동
1,4,4,4,12,11,11,14,16,29,19,12,24,21,15,16,7,10,2,승차,05299,7061001000,수성구청건너,2019-01-01,232,대구광역시 수성구 범어2동
1,9,2,2,7,7,6,7,2,7,19,8,15,12,14,9,6,6,0,하차,05299,7061001000,수성구청건너,2019-01-01,139,대구광역시 수성구 범어2동
5,7,7,7,9,8,4,14,17,14,30,14,19,5,19,11,10,20,0,승차,05290,7061000900,수성구청앞,2019-01-01,220,대구광역시 수성구 범어1동
0,1,0,2,7,1,4,2,6,7,10,10,3,7,5,2,5,2,0,하차,05290,7061000900,수성구청앞,2019-01-01,74,대구광역시 수성구 범어1동
2,2,3,2,7,11,10,13,3,23,11,11,13,14,15,14,10,7,0,승차,02066,7061000600,수성네거리1,2019-01-01,171,대구광역시 수성구 수성4가동
1,3,0,2,2,0,4,3,0,2,2,3,5,7,8,2,3,5,1,하차,02066,7061000600,수성네거리1,2019-01-01,53,대구광역시 수성구 수성4가동
1,6,4,4,1,5,9,3,9,10,17,13,8,6,16,6,14,10,1,승차,02064,7061000500,수성네거리2,2019-01-01,143,대구광역시 수성구 수성2.3가동
1,0,0,0,1,1,1,1,6,4,0,2,3,3,3,3,6,4,0,하차,02064,7061000500,수성네거리2,2019-01-01,39,대구광역시 수성구 수성2.3가동
2,10,7,8,14,9,22,16,20,33,25,12,26,35,15,25,31,31,0,승차,05296,7061022500,수성대학교건너,2019-01-01,341,대구광역시 수성구 만촌2동
1,5,4,5,5,7,5,4,3,10,10,7,10,9,2,6,10,4,0,하차,05296,7061022500,수성대학교건너,2019-01-01,107,대구광역시 수성구 만촌2동
1,5,8,5,6,7,4,5,11,6,27,16,20,17,17,13,12,31,1,승차,05206,7061022400,수성대학교앞,2019-01-01,212,대구광역시 수성구 만촌3동
5,1,7,6,19,11,7,14,20,21,23,21,16,12,14,18,13,17,3,하차,05206,7061022400,수성대학교앞,2019-01-01,248,대구광역시 수성구 만촌3동
3,6,3,4,2,9,4,6,8,14,11,10,9,18,4,12,6,8,0,승차,00493,7011005000,수성도서관건너,2019-01-01,137,대구광역시 동구 효목2동
0,2,0,2,3,2,0,2,1,5,2,1,7,4,0,2,3,1,0,하차,00493,7011005000,수성도서관건너,2019-01-01,37,대구광역시 동구 효목2동
0,2,7,3,0,3,4,6,6,3,11,14,18,6,9,7,12,17,1,승차,03123,7011004900,수성도서관앞,2019-01-01,129,대구광역시 수성구 만촌1동
0,1,2,0,1,1,2,1,0,3,3,4,5,1,1,3,1,5,0,하차,03123,7011004900,수성도서관앞,2019-01-01,34,대구광역시 수성구 만촌1동
0,1,0,0,0,0,0,0,0,1,0,1,2,2,2,4,1,5,0,승차,03999,7061058500,수성도서관앞2,2019-01-01,19,대구광역시 수성구 만촌1동
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,하차,03999,7061058500,수성도서관앞2,2019-01-01,3,대구광역시 수성구 만촌1동
1,1,1,1,2,1,1,0,1,2,1,0,1,0,0,0,1,0,0,승차,00023,7061015400,수성동삼익맨션앞,2019-01-01,14,대구광역시 수성구 수성1가동
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,00023,7061015400,수성동삼익맨션앞,2019-01-01,2,대구광역시 수성구 수성1가동
1,4,2,7,6,3,9,8,5,2,9,5,8,8,10,8,6,6,1,승차,09161,7061011700,수성동일하이빌정문,2019-01-01,108,대구광역시 수성구 상동
0,1,3,1,2,1,1,1,1,0,1,0,1,4,1,2,1,4,0,하차,09161,7061011700,수성동일하이빌정문,2019-01-01,25,대구광역시 수성구 상동
0,0,1,3,2,2,0,4,0,1,1,5,7,1,4,0,0,1,1,승차,00100,7061009800,수성랜드1,2019-01-01,33,대구광역시 수성구 두산동
0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,하차,00100,7061009800,수성랜드1,2019-01-01,5,대구광역시 수성구 두산동
0,1,0,0,1,1,0,1,0,3,2,0,0,2,1,0,1,2,0,승차,00101,7061009900,수성랜드2,2019-01-01,15,대구광역시 수성구 상동
2,2,1,0,2,2,6,3,2,2,5,1,4,1,4,4,4,5,0,하차,00101,7061009900,수성랜드2,2019-01-01,50,대구광역시 수성구 상동
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,승차,00385,7061010900,수성랜드건너,2019-01-01,6,대구광역시 수성구 상동
0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,하차,00385,7061010900,수성랜드건너,2019-01-01,7,대구광역시 수성구 상동
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,승차,00382,7061011000,수성랜드앞,2019-01-01,6,대구광역시 수성구 상동
0,0,2,0,0,0,3,0,2,1,0,2,0,3,1,1,1,1,0,하차,00382,7061011000,수성랜드앞,2019-01-01,17,대구광역시 수성구 상동
1,4,2,6,14,5,6,4,7,11,8,5,2,9,6,6,7,2,3,승차,09092,7061004100,수성롯데캐슬건너,2019-01-01,108,대구광역시 수성구 수성2.3가동
0,0,1,1,0,2,1,2,3,0,0,3,0,1,1,2,2,5,0,하차,09092,7061004100,수성롯데캐슬건너,2019-01-01,24,대구광역시 수성구 수성2.3가동
0,2,4,11,12,18,16,22,24,32,23,35,19,36,16,6,7,18,0,승차,02072,7061004500,수성롯데캐슬더퍼스트앞,2019-01-01,301,대구광역시 수성구 수성1가동
0,2,1,3,2,7,3,11,8,8,6,11,4,4,6,5,0,1,0,하차,02072,7061004500,수성롯데캐슬더퍼스트앞,2019-01-01,82,대구광역시 수성구 수성1가동
0,0,6,4,8,15,8,10,19,28,8,13,14,14,9,15,3,4,3,승차,00043,7061004000,수성롯데캐슬앞,2019-01-01,181,대구광역시 수성구 수성2.3가동
0,2,1,1,5,4,1,2,8,7,4,2,7,4,4,4,8,4,2,하차,00043,7061004000,수성롯데캐슬앞,2019-01-01,70,대구광역시 수성구 수성2.3가동
0,0,0,3,0,1,0,0,1,1,4,7,7,7,6,5,6,2,0,승차,00099,7061034800,수성못건너,2019-01-01,50,대구광역시 수성구 두산동
0,0,0,0,0,0,0,2,2,0,3,3,1,3,1,0,0,0,0,하차,00099,7061034800,수성못건너,2019-01-01,15,대구광역시 수성구 두산동
0,1,1,0,2,0,0,0,1,5,13,4,0,0,0,2,4,0,0,승차,01940,7061010000,수성못앞,2019-01-01,33,대구광역시 수성구 두산동
0,0,0,0,1,1,0,0,0,1,3,2,0,1,0,0,1,0,0,하차,01940,7061010000,수성못앞,2019-01-01,10,대구광역시 수성구 두산동
3,2,7,4,7,9,11,6,29,18,11,14,19,12,8,13,14,6,2,승차,05194,7061011300,수성못오거리1,2019-01-01,195,대구광역시 수성구 상동
0,1,1,1,1,0,3,5,1,5,4,2,3,4,3,3,0,3,0,하차,05194,7061011300,수성못오거리1,2019-01-01,40,대구광역시 수성구 상동
1,2,3,1,2,4,3,5,6,8,11,9,8,10,12,9,5,6,0,승차,05195,7061011400,수성못오거리2,2019-01-01,105,대구광역시 수성구 상동
0,0,0,2,1,1,2,0,5,3,0,1,4,1,1,3,0,4,0,하차,05195,7061011400,수성못오거리2,2019-01-01,28,대구광역시 수성구 상동
0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,승차,00054,7061039700,수성못오거리5,2019-01-01,6,대구광역시 수성구 상동
0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,3,0,0,하차,00054,7061039700,수성못오거리5,2019-01-01,9,대구광역시 수성구 상동
3,1,2,6,4,2,6,6,2,5,9,4,4,5,3,6,2,3,0,승차,05245,7061008600,수성못코오롱하늘채,2019-01-01,73,대구광역시 수성구 파동
0,1,4,3,4,1,2,1,19,7,7,2,5,7,3,3,1,1,0,하차,05245,7061008600,수성못코오롱하늘채,2019-01-01,71,대구광역시 수성구 파동
0,0,0,0,1,0,1,0,0,2,0,1,2,1,1,0,0,0,0,승차,01476,7061018400,수성소방서1,2019-01-01,9,대구광역시 수성구 지산1동
0,2,0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,0,0,하차,01476,7061018400,수성소방서1,2019-01-01,9,대구광역시 수성구 지산1동
0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,승차,02454,7061018500,수성소방서2,2019-01-01,6,대구광역시 수성구 지산1동
0,1,1,0,1,0,1,1,1,1,2,3,4,3,1,3,2,0,1,하차,02454,7061018500,수성소방서2,2019-01-01,26,대구광역시 수성구 지산1동
0,0,4,3,5,3,3,1,2,4,4,4,9,2,1,0,2,1,0,승차,05094,7061006500,수성시니어클럽앞,2019-01-01,48,대구광역시 수성구 만촌1동
0,1,0,0,1,0,0,1,1,0,4,1,0,2,1,0,1,1,0,하차,05094,7061006500,수성시니어클럽앞,2019-01-01,14,대구광역시 수성구 만촌1동
1,2,0,2,1,0,0,2,5,0,1,1,1,1,2,3,2,2,0,승차,09302,7061005600,수성시장건너,2019-01-01,26,대구광역시 수성구 수성2.3가동
0,0,0,0,0,2,1,0,0,2,1,0,0,0,1,0,0,1,0,하차,09302,7061005600,수성시장건너,2019-01-01,8,대구광역시 수성구 수성2.3가동
1,5,4,6,10,8,11,7,7,9,15,5,11,2,10,8,12,11,0,승차,09091,7061004300,수성시장네거리1,2019-01-01,142,대구광역시 수성구 수성2.3가동
1,2,0,1,0,0,0,1,1,0,1,0,5,3,1,3,2,2,0,하차,09091,7061004300,수성시장네거리1,2019-01-01,23,대구광역시 수성구 수성2.3가동
0,10,7,9,10,12,7,16,8,18,12,12,17,9,11,6,12,9,3,승차,09093,7061004200,수성시장네거리2,2019-01-01,188,대구광역시 수성구 수성2.3가동
0,3,1,2,1,4,2,2,1,5,7,5,6,4,5,3,7,9,0,하차,09093,7061004200,수성시장네거리2,2019-01-01,67,대구광역시 수성구 수성2.3가동
1,0,1,5,4,3,3,7,2,3,2,12,5,9,6,7,4,10,0,승차,00045,7061005500,수성시장앞,2019-01-01,84,대구광역시 수성구 수성2.3가동
0,1,0,1,0,0,7,1,1,1,1,2,2,0,4,0,4,3,0,하차,00045,7061005500,수성시장앞,2019-01-01,28,대구광역시 수성구 수성2.3가동
0,1,3,1,6,4,3,0,2,4,7,6,7,12,3,2,1,1,0,승차,05248,7061022200,수성아트피아건너,2019-01-01,63,대구광역시 수성구 지산1동
0,2,2,1,0,2,1,0,3,1,4,4,3,3,2,1,1,0,0,하차,05248,7061022200,수성아트피아건너,2019-01-01,30,대구광역시 수성구 지산1동
0,1,1,2,0,2,2,2,7,3,6,6,6,4,4,4,3,2,0,승차,05247,7061022300,수성아트피아앞,2019-01-01,55,대구광역시 수성구 지산1동
0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,6,1,3,0,하차,05247,7061022300,수성아트피아앞,2019-01-01,19,대구광역시 수성구 지산1동
0,0,0,0,2,0,0,0,2,1,3,1,1,0,3,0,1,1,0,승차,00012,7061000100,수성요양병원,2019-01-01,15,대구광역시 수성구 황금2동
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,하차,00012,7061000100,수성요양병원,2019-01-01,2,대구광역시 수성구 황금2동
0,0,0,0,0,0,0,2,1,0,0,0,5,1,0,2,1,0,0,승차,02746,7061057300,수성월드메르디앙건너,2019-01-01,12,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,하차,02746,7061057300,수성월드메르디앙건너,2019-01-01,2,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,승차,02747,7061057400,수성월드메르디앙앞,2019-01-01,1,대구광역시 수성구 고산2동
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,하차,02747,7061057400,수성월드메르디앙앞,2019-01-01,2,대구광역시 수성구 고산2동
0,2,1,7,4,2,6,7,9,6,7,4,4,7,5,2,7,3,0,승차,09342,7061014900,수성초등학교,2019-01-01,83,대구광역시 수성구 상동
0,2,1,0,0,2,1,1,2,2,2,0,9,2,1,1,1,3,1,하차,09342,7061014900,수성초등학교,2019-01-01,31,대구광역시 수성구 상동
0,0,1,0,1,1,0,1,0,2,0,2,2,0,5,2,2,1,0,승차,00667,7061039100,수성태영데시앙건너,2019-01-01,20,대구광역시 수성구 수성4가동
0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,하차,00667,7061039100,수성태영데시앙건너,2019-01-01,7,대구광역시 수성구 수성4가동
0,0,0,0,6,2,1,4,4,4,6,10,5,5,4,6,2,1,1,승차,00671,7061038100,수성태영데시앙앞,2019-01-01,61,대구광역시 수성구 수성4가동
0,0,0,0,0,1,1,0,0,0,3,2,2,0,2,0,1,1,0,하차,00671,7061038100,수성태영데시앙앞,2019-01-01,13,대구광역시 수성구 수성4가동
1,0,0,0,0,1,0,0,1,1,2,1,0,1,1,1,2,1,0,승차,05244,7061039200,수성하이츠,2019-01-01,13,대구광역시 수성구 수성4가동
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,하차,05244,7061039200,수성하이츠,2019-01-01,3,대구광역시 수성구 수성4가동
0,0,0,3,0,0,0,1,1,0,3,1,0,4,0,0,0,0,0,승차,00281,7031013300,수정맨션앞,2019-01-01,13,대구광역시 서구 비산5동
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,하차,00281,7031013300,수정맨션앞,2019-01-01,2,대구광역시 서구 비산5동
0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,승차,05116,7001005100,수창초등학교,2019-01-01,8,대구광역시 중구 성내3동
0,0,0,1,1,1,2,1,2,1,0,1,2,0,5,1,0,2,0,하차,05116,7001005100,수창초등학교,2019-01-01,20,대구광역시 중구 성내3동
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,승차,02903,7121000400,숙천동 건너,2019-01-01,5,경상북도 경산시 하양읍
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,02903,7121000400,숙천동 건너,2019-01-01,1,경상북도 경산시 하양읍
0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,하차,04045,7011062000,숙천초교건너,2019-01-01,6,대구광역시 동구 안심3.4동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,하차,04041,7011061600,숙천초교앞,2019-01-01,3,대구광역시 동구 안심3.4동
0,2,8,3,12,8,6,9,13,17,12,9,11,12,1,3,2,2,0,승차,09179,7011057900,숙천초교입구,2019-01-01,130,대구광역시 동구 안심3.4동
0,0,1,2,0,3,0,1,1,2,0,2,1,0,0,0,1,0,0,하차,09179,7011057900,숙천초교입구,2019-01-01,14,대구광역시 동구 안심3.4동
0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,03907,7011058200,숙천초교입구건너,2019-01-01,3,대구광역시 동구 안심3.4동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,하차,03907,7011058200,숙천초교입구건너,2019-01-01,2,대구광역시 동구 안심3.4동
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,승차,04008,7111040300,스파밸리1,2019-01-01,3,대구광역시 달성군 가창면
0,0,0,1,0,3,0,1,1,3,1,0,0,1,0,0,0,0,0,하차,04008,7111040300,스파밸리1,2019-01-01,11,대구광역시 달성군 가창면
0,0,1,1,2,1,4,4,14,5,21,11,14,14,10,4,9,0,0,승차,02423,7111040200,스파밸리2,2019-01-01,115,대구광역시 달성군 가창면
1,0,0,4,0,1,3,4,0,0,1,0,1,1,0,1,1,2,0,승차,01709,7111021500,시립희망원,2019-01-01,20,대구광역시 달성군 화원읍
0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,2,1,3,0,하차,01709,7111021500,시립희망원,2019-01-01,14,대구광역시 달성군 화원읍
0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,승차,00143,7021030700,시민교회건너,2019-01-01,7,대구광역시 북구 고성동
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,승차,00140,7021030600,시민교회앞,2019-01-01,2,대구광역시 북구 고성동
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,하차,00140,7021030600,시민교회앞,2019-01-01,2,대구광역시 북구 고성동
0,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0,1,3,0,하차,05769,7701000500,시외버스승강장밑,2019-01-01,13,경상북도 영천시 
3,6,4,4,6,8,16,5,19,7,13,10,13,16,5,4,2,6,0,승차,05592,7121004400,시외버스정류장 건너,2019-01-01,147,경상북도 경산시 
0,3,3,0,5,10,6,4,4,6,18,4,7,6,8,7,5,6,0,하차,05592,7121004400,시외버스정류장 건너,2019-01-01,102,경상북도 경산시 
0,0,0,0,1,0,1,1,2,1,0,0,3,0,4,0,0,0,0,승차,04588,7061040500,시지(종점),2019-01-01,13,대구광역시 수성구 고산1동
0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,하차,04588,7061040500,시지(종점),2019-01-01,5,대구광역시 수성구 고산1동
0,1,1,0,1,3,0,0,1,0,2,1,1,1,0,0,2,0,0,승차,02701,7061041600,시지대성유니드건너,2019-01-01,14,대구광역시 수성구 고산3동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,하차,02701,7061041600,시지대성유니드건너,2019-01-01,1,대구광역시 수성구 고산3동
2,2,2,3,0,3,2,2,1,1,1,0,2,5,0,0,1,0,0,승차,02702,7061041500,시지대성유니드앞,2019-01-01,27,대구광역시 수성구 고산3동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,02702,7061041500,시지대성유니드앞,2019-01-01,1,대구광역시 수성구 고산3동
5,9,14,6,27,24,12,23,32,26,21,18,28,17,15,13,16,10,0,승차,02323,7061026800,시지보성아파트앞,2019-01-01,316,대구광역시 수성구 고산3동
0,2,3,4,12,10,20,11,9,13,15,4,7,11,1,2,7,3,2,하차,02323,7061026800,시지보성아파트앞,2019-01-01,136,대구광역시 수성구 고산3동
1,13,4,18,15,14,26,19,15,22,14,13,21,13,10,14,9,1,0,승차,02379,7061026600,시지중학교,2019-01-01,242,대구광역시 수성구 고산1동
0,0,0,0,0,0,0,1,2,0,3,1,1,0,1,0,2,3,0,하차,02379,7061026600,시지중학교,2019-01-01,14,대구광역시 수성구 고산1동
2,4,2,3,7,3,2,6,4,5,3,5,4,2,2,1,0,2,0,승차,05061,7061029000,시지천마타운앞,2019-01-01,57,대구광역시 수성구 고산1동
0,0,0,3,1,0,3,2,0,6,1,1,3,3,4,1,2,3,0,하차,05061,7061029000,시지천마타운앞,2019-01-01,33,대구광역시 수성구 고산1동
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,승차,05637,7121009000,시천교(하양방향),2019-01-01,3,경상북도 경산시 
0,2,0,2,6,10,15,7,7,11,12,11,8,7,7,2,2,2,1,승차,02123,7021015400,시청별관건너1,2019-01-01,112,대구광역시 북구 산격1동
0,1,1,3,3,6,1,5,5,6,4,2,4,1,2,4,0,2,0,하차,02123,7021015400,시청별관건너1,2019-01-01,50,대구광역시 북구 산격1동
0,1,2,5,4,5,3,3,12,5,6,4,3,3,2,3,5,5,0,승차,00241,7021022700,시청별관건너2,2019-01-01,71,대구광역시 북구 산격4동
1,1,0,0,2,0,2,2,2,0,1,0,2,0,3,2,0,0,0,하차,00241,7021022700,시청별관건너2,2019-01-01,18,대구광역시 북구 산격4동
2,0,1,3,8,3,4,1,9,9,7,7,9,5,3,5,1,4,0,승차,05042,7021015500,시청별관앞(구.경북도청),2019-01-01,81,대구광역시 북구 산격1동
0,3,2,2,1,1,7,7,5,4,11,5,8,4,7,3,3,6,0,하차,05042,7021015500,시청별관앞(구.경북도청),2019-01-01,79,대구광역시 북구 산격1동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,승차,02402,7111025000,신기리1,2019-01-01,1,대구광역시 달성군 현풍면
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,하차,02402,7111025000,신기리1,2019-01-01,3,대구광역시 달성군 현풍면
0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,승차,02437,7111025100,신기리2,2019-01-01,4,대구광역시 달성군 현풍면
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,하차,02437,7111025100,신기리2,2019-01-01,2,대구광역시 달성군 현풍면
2,4,9,6,9,2,7,6,8,4,8,12,6,15,8,7,7,12,0,승차,09004,7011028200,신기역(화성타운건너),2019-01-01,132,대구광역시 동구 안심1동
0,1,1,2,1,2,1,0,1,3,1,2,1,1,1,5,2,1,0,하차,09004,7011028200,신기역(화성타운건너),2019-01-01,26,대구광역시 동구 안심1동
0,6,10,16,10,10,14,10,9,4,10,8,9,4,10,5,9,4,0,승차,01283,7011028100,신기역(화성타운앞),2019-01-01,148,대구광역시 동구 안심1동
