cctvUid,cctvNm,lat,lon,cctvCount
CTV0002606,강당주차장안쪽(분리수거장)(중앙04),35.817948,128.638482,18350
CTV0002607,1-2앞(모래놀이터)(중앙05),35.817948,128.638482,4683
CTV0002608,남쪽현관측면(유치원건물북편)(중앙06),35.817948,128.638482,1251
CTV0002609,강당주차장안쪽(식당-주차장통로)(중앙07),35.817948,128.638482,4384
CTV0002610,북편(1층급식실뒤편)(중앙08),35.817948,128.638482,5542
CTV0002611,본관북쪽산방향(파동14),35.824284,128.60801,3347
CTV0002612,사랑반옆현관(동도13),35.857024,128.623882,1367
CTV0002613,임시교사동서편(동도14),35.857024,128.623882,1874
CTV0002614,숙직실옆현관(동도15),35.857024,128.623882,7727
CTV0002615,후문입구(동문05),35.8748569,128.6523723,2371
CTV0002616,놀이터(동문06),35.8748569,128.6523723,5824
CTV0002617,학교안전봉사단방향(동문07),35.8748569,128.6523723,357
CTV0002618,정문(동문01),35.8748569,128.6523723,1621
CTV0002619,후문주차장_텃밭(동문02),35.8748569,128.6523723,2532
CTV0002620,급식소동편(동문03),35.8748569,128.6523723,567
CTV0002621,중앙현관(동문04),35.835638,128.703309,2367
CTV0002622,본관뒤편경사로(범어06),35.860581,128.632761,4857
CTV0002623,식당앞(범어07),35.85037,128.614149,11750
CTV0002624,유치원놀이터(범어02),35.860581,128.632761,22147
CTV0002625,분리수거장앞(범어04),35.860581,128.632761,7156
CTV0002626,정문입구(시지01),35.84351,128.703264,2854
CTV0002627,운동장좌측(시지02),35.84351,128.703264,2595
CTV0002628,운동장우측(시지03),35.84351,128.703264,3444
CTV0002629,다니엘관뒷편(삼육07),35.839911,128.610579,136
CTV0002630,운동장파고라(시지11),35.84351,128.703264,3295
CTV0002631,운동장(삼육10),35.839911,128.610579,8118
CTV0002632,중앙현관뒤편창고(용지01),35.82255,128.632677,693
CTV0002633,동편뒤계단(용지03),35.82255,128.632677,7522
CTV0002634,가스계량기함주변(용지04),35.82255,128.632677,2005
CTV0002635,지하주차장1(동천01),35.865813,128.625014,1454
CTV0002636,지하주차장2(동천02),35.865813,128.625014,1177
CTV0002637,지하주차장입구(동천03),35.865813,128.625014,5499
CTV0002638,지하주차장3(동천04),35.865813,128.625014,2214
CTV0002639,북문입구(동천05),35.865813,128.625014,1408
CTV0002640,북문주차장(동천06),35.865813,128.625014,5112
CTV0002641,재활용수거함앞(동천09),35.865813,128.625014,7823
CTV0002642,운동장(용지15),35.82255,128.632677,517
CTV0002643,주차장2(들안길10),35.8389183,128.6183819,2184
CTV0002644,주차장3(들안길11),35.8389183,128.6183819,945
CTV0002645,주차장5(들안길13),35.8389183,128.6183819,4421
CTV0002646,주차장6(들안길14),35.8389183,128.6183819,5086
CTV0002647,주차장4(들안길12),35.8389183,128.6183819,2644
CTV0002648,주차장1(들안길09),35.8389183,128.6183819,5945
CTV0002649,본관앞길1(들안길03),35.8389183,128.6183819,1718
CTV0002650,정문(들안길08),35.8389183,128.6183819,3626
CTV0002651,강당주차장차량출입문(파동12),35.824284,128.60801,3756
CTV0002652,학교정문주차장방향(파동16),35.824284,128.60801,9498
CTV0002653,강당연결복도아래(동산10),35.84907,128.627928,1631
CTV0002654,본관뒤편(동산11),35.84907,128.627928,16185
CTV0002655,운동장옆(동산12),35.84907,128.627928,2734
CTV0002656,주차장1(동산13),35.84907,128.627928,2835
CTV0002657,어린이놀이시설(수성15),35.8371448,128.6100157,2092
CTV0002658,텃밭및주차장(수성13),35.8371448,128.6100157,3012
CTV0002659,수영장출입구(수성14),35.8371448,128.6100157,4482
CTV0002660,동편현관외벽(수성16),35.8371448,128.6100157,2417
CTV0002661,본관앞길2(들안길04),35.8389183,128.6183819,883
CTV0002662,운동장놀이시설(경동),35.8521375,128.6395086,18326
CTV0002663,후문_차량출입문(경동),35.8521375,128.6395086,5157
CTV0002664,놀이아지터_등나무다리(경동),35.8521375,128.6395086,8566
CTV0002665,놀이아지터_등나무다리1(경동9),35.8521375,128.6395086,28059
CTV0002666,후문통학로_학생출입문(경동10),35.8521375,128.6395086,37013
CTV0002667,정문통학로(경동11),35.8521375,128.6395086,5444
CTV0002668,운동장전체(경동13),35.8521375,128.6395086,13392
CTV0002669,놀이아지터_땅콩마을(경동14),35.8521375,128.6395086,12391
CTV0002670,운동장스탠드(경동15),35.8521375,128.6395086,6724
CTV0002671,강당앞통학로(경동),35.8521375,128.6395086,13961
CTV0002672,다목적구장(경동),35.8521375,128.6395086,1445
CTV0002673,강당동주차장_왼쪽(경동),35.8521375,128.6395086,4019
CTV0002674,놀이아지터_거울마당(경동),35.8521375,128.6395086,7057
CTV0002675,연못앞파고라(경동),35.8521375,128.6395086,44126
CTV0002676,꽃보라마당(들안길01),35.8389183,128.6183819,1168
CTV0002677,놀이마당(들안길02),35.8389183,128.6183819,3862
CTV0002678,새싹놀이터(들안길06),35.8389183,128.6183819,2759
CTV0002679,잎새마당(들안길07),35.8389183,128.6183819,2590
CTV0002680,후문(들안길15),35.8389183,128.6183819,2198
CTV0002681,운동장강당(범어16),35.860581,128.632761,2966
CTV0002682,등나무벤치(범어15),35.860581,128.632761,1203
CTV0002683,운동장중앙(범어14),35.860581,128.632761,1345
CTV0002684,강당주차장3(용지19),35.82255,128.632677,781
CTV0002685,강당주차장2(용지20),35.82255,128.632677,2066
CTV0002686,강당주차장(용지23),35.82255,128.632677,5871
CTV0002687,강당주차장1(용지21),35.82255,128.632677,1099
CTV0002688,강당주차장4(용지22),35.82255,128.632677,1284
CTV0002689,분리수거장(들안길05),35.8389183,128.6183819,1277
CTV0002690,텃밭(시지13),35.84351,128.703264,2860
CTV0002691,주차장(시지09),35.84351,128.703264,5899
CTV0002692,매호중담장(시지12),35.84351,128.703264,5603
CTV0002693,서편현관(돌봄교실앞)(용지17),35.82255,128.632677,2412
CTV0002694,중앙현관(소나무)(용지13),35.82255,128.632677,7024
CTV0002695,분리수거장(용지08),35.82255,128.632677,7754
CTV0002696,놀이시설2(용지14),35.82255,128.632677,928
CTV0002697,교문(용지09),35.82255,128.632677,793
CTV0002698,도서관뒤교재원(용지02),35.82255,128.632677,12690
CTV0002699,강당주차장5(용지18),35.82255,128.632677,1636
CTV0002700,본관건물뒤주차장(컨테이너)(용지07),35.82255,128.632677,1366
CTV0002701,식생활관출입문(용지05),35.82255,128.632677,3010
CTV0002702,운동장벤치(용지10),35.82255,128.632677,3855
CTV0002703,사월CAM1_지하주차장외부,35.833858,128.7152482,119
CTV0002704,사월CAM2_교문주변,35.833858,128.7152482,524
CTV0002705,사월CAM3_지하주차장내부,35.833858,128.7152482,163
CTV0002706,사월CAM4_조리실측면급수대,35.833858,128.7152482,63
CTV0002707,사월CAM6_지하주차장내부,35.833858,128.7152482,199
CTV0002709,사월CAM7_유치원놀이시설,35.833858,128.7152482,250
CTV0002711,후관_서편현관(경동12),35.8521375,128.6395086,12956
CTV0002712,만촌3동1025-7_101620,35.857917,128.644291,45812
CTV0002713,만촌3동1025-7_북동쪽_101621,35.857917,128.644291,24234
CTV0002714,만촌1동668-5_101622,35.867933,128.644557,4864
CTV0002715,만촌1동668-5_남동쪽_101623,35.867933,128.644557,2292
CTV0002716,만촌1동666-16_101624,35.868925,128.643965,7194
CTV0002717,수성2가동243_101625,35.856189,128.613861,66457
CTV0002718,수성2가동243_동쪽_101626,35.856189,128.613861,12454
CTV0002719,범어1동354_101627,35.8487777,128.6300179,29384
CTV0002720,범어1동354_남서쪽_101628,35.8487777,128.6300179,7334
CTV0002721,두산동150-3_101629,35.8335337,128.6192362,8152
CTV0002722,성동436-1_101630,35.8503622,128.7214122,1389
CTV0002723,성동436-1_북동쪽_101631,35.8503622,128.7214122,1207
CTV0002724,매호동1099-63_101632,35.8536676,128.7080476,1948
CTV0002725,매호동1099-63_서쪽_101633,35.8536676,128.7080476,1358
CTV0002726,대흥동138-4_101634,35.831525,128.6854932,966
CTV0002727,지산2동1196-22_북동쪽_101635,35.8204457,128.6311548,18800
CTV0002728,만촌1동643-14_101636,35.8738624,128.6445915,4879
CTV0002729,욱수동51-1_북서쪽_101637,35.828037,128.709844,609
CTV0002730,성동40-5_남동쪽_101638,35.859903,128.716716,1431
CTV0002731,사월동380-5_서쪽_101639,35.835885,128.719498,1664
CTV0002732,범어1동385-10_서쪽_101640,35.856022,128.629655,16541
CTV0002733,파동118-3_남서쪽_101641,35.818978,128.615628,1503
CTV0002734,범어4동330_남쪽_101642,35.851228,128.638583,8138
CTV0002735,지산1동1154-3_북서쪽_101643,35.826757,128.629721,5985
CTV0002736,범물1동1269_남서쪽_101644,35.821032,128.642747,41247
CTV0002737,범물1동1265-10_남서쪽_101645,35.822763,128.644411,27714
CTV0002738,범물2동1359-5_남쪽_101646,35.816609,128.63866,4158
CTV0002739,만촌2동934_서쪽_101647,35.865894,128.640063,15460
CTV0002740,신매동138-1_남쪽_101648,35.835259,128.709697,25968
CTV0002741,만촌1동348-17_남동쪽_101649,35.875209,128.649894,13662
CTV0002742,만촌1동262_북서쪽_101650,35.874105,128.651793,3480
CTV0002743,매호동1326_동쪽_101651,35.844621,128.707001,13522
CTV0002744,시지동497_남쪽_101652,35.837439,128.698147,28568
CTV0002745,매호동1323-11_서쪽_101653,35.844246,128.703093,16944
CTV0002746,시지동161-1_북쪽_101654,35.844368,128.694022,21151
CTV0002747,파동8_북쪽_101655,35.82495,128.608164,5267
CTV0002748,노변동71-7_북쪽_101656,35.836073,128.704081,6574
CTV0002749,지산2동1272_북쪽_101657,35.82319,128.632514,15314
CTV0002750,범어2동401-13_북쪽_101658,35.862253,128.637517,2149
CTV0002751,범어2동402-14_서쪽_101659,35.862849,128.637705,367
CTV0002752,욱수동213-1_북쪽_101660,35.830217,128.709156,10336
CTV0002753,수성4가동1090-6_북쪽_101661,35.861645,128.614302,24053
CTV0002754,수성2가동193_동쪽_101662,35.853234,128.614333,4332
CTV0002755,수성1가동259-60_서쪽_101663,35.855662,128.612198,31639
CTV0002756,욱수동246_북쪽_101664,35.832955,128.70958,16898
CTV0002757,중동526-1_남동쪽_101665,35.849125,128.611575,24757
CTV0002758,지산1동1035-9_남동쪽_101666,35.831855,128.627051,25084
CTV0002759,두산동33-3_남쪽_101667,35.838238,128.617735,18256
CTV0002760,매호동1336-8_북쪽_101668,35.842439,128.703417,15779
CTV0002761,노변동337-1_남쪽_101669,35.835827,128.698453,7833
CTV0002762,황금1동366-1_서쪽_101670,35.842063,128.632704,23897
CTV0002763,만촌2동975-20_남쪽_101671,35.867134,128.646932,8423
CTV0002764,범어3동14-14_서쪽_101672,35.864721,128.626001,26793
CTV0002765,범어2동153-15_남쪽_101673,35.859748,128.634134,32911
CTV0002766,범어1동790-18_북쪽_101674,35.857278,128.623919,29237
CTV0002767,상동170-5_남쪽_101675,35.837661,128.609457,21601
CTV0002768,범물1동1267_남서쪽_101676,35.821589,128.646224,18612
CTV0002769,지산2동1194-11_북쪽_101677,35.821259,128.630102,14186
CTV0002770,지산1동1036-5_서쪽_101678,35.833673,128.626772,16316
CTV0002771,지산1동1296_남쪽_101679,35.825565,128.641553,8451
CTV0002772,만촌1동251북쪽삼거리_북쪽_101680,35.87617,128.650712,8763
CTV0002773,욱수동228-3_북쪽_101681,35.830673,128.708167,23388
CTV0002774,범물2동1369-21_서쪽_101682,35.815891,128.640779,22122
CTV0002775,중동600-1_남서쪽_101683,35.838936,128.609949,14536
CTV0002776,만촌1동435-1_남동쪽_101684,35.874194,128.646784,1738
CTV0002777,시지동220-6_남쪽_101685,35.841816,128.688514,1436
