BASE_YM,MENU_CODE,MENU_NM,NTT_CNT,NTT_PER_AVRG_MENTN_CNT
202202,ALCHL_M01008,와인,476318,0.005
202202,SPECL_M01015,우동,476318,0.0442
202202,KOREA_M02009,육개장,476318,0.0059
202202,KOREA_M05018,육회,476318,0.0241
202202,BARFD_M01008,은행·꼬치구이,476318,0.005
202202,FORGN_M01018,인도음식,476318,0.0023
202202,KOREA_M01019,전·빈대떡·부침개,476318,0.0183
202202,DRINK_M01008,전통차·허브차·과일차,476318,0.0013
202202,KOREA_M04002,정식,476318,0.0085
202202,KOREA_M05019,제육볶음·두루치기·불고기,476318,0.0289
202202,KOREA_M01020,조개구이,476318,0.0095
202202,KOREA_M05020,족발,476318,0.0024
202202,DRINK_M01009,주스·에이드,476318,0.0006
202202,KOREA_M01021,죽,476318,0.0202
202202,FORGN_M01019,중식요리,476318,0.0218
202202,SPECL_M01016,짜장면,476318,0.0152
202202,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,476318,0.0252
202202,SNACK_M01005,쫄면,476318,0.0084
202202,KOREA_M06007,찌개,476318,0.0019
202202,CNVNC_M01017,찐빵,476318,0.0023
202202,KOREA_M05021,찜닭,476318,0.0047
202202,SPECL_M01018,참치회,476318,0.0018
202202,SPECL_M01019,채식·비건 요리,476318,0.0053
202202,KOREA_M02010,추어탕,476318,0.0018
202202,SPECL_M01020,치킨가스·생선가스·규가스,476318,0.0024
202202,SPECL_M01021,카레,476318,0.0143
202202,ALCHL_M01010,칵테일,476318,0.004
202202,DRINK_M01010,커피,476318,0.0295
202202,CNVNC_M01018,케이크,476318,0.0595
202202,CNVNC_M01019,쿠키,476318,0.0258
202202,FORGN_M01020,타다끼,476318,0.0014
202202,BARFD_M01009,타코와사비·고노와다,476318,0.0015
202202,FORGN_M01021,탕수육·꿔바로우,476318,0.0163
202202,FORGN_M01022,터키음식,476318,0.0004
202202,CNVNC_M01020,토스트,476318,0.0117
202202,SPECL_M01022,튀김,476318,0.0407
202202,FORGN_M01023,파스타,476318,0.0517
202202,CNVNC_M02006,프라이드치킨,476318,0.0047
202202,FORGN_M01024,피자,476318,0.0241
202202,SPECL_M01023,함박스테이크,476318,0.0047
202202,CNVNC_M01021,핫도그,476318,0.0062
202202,KOREA_M01022,해산물요리,476318,0.0245
202202,KOREA_M02011,해장국,476318,0.0111
202202,CNVNC_M01022,햄버거,476318,0.0103
202202,KOREA_M01023,홍어 요리,476318,0.0019
202202,DRINK_M01012,홍차·녹차·밀크티,476318,0.0099
202202,KOREA_M01024,황태 요리,476318,0.0066
202202,KOREA_M01025,회,476318,0.0217
202202,KOREA_M05022,흑염소,476318,0.0007
202203,CNVNC_M02001,간장·마늘치킨,639368,0.0086
202203,KOREA_M01001,간장·양념게장,639368,0.0207
202203,KOREA_M01002,갈비찜·뼈찜,639368,0.0067
202203,KOREA_M02001,갈비탕,639368,0.0106
202203,KOREA_M02002,감자탕,639368,0.0108
202203,CNVNC_M01001,감자튀김·사이드메뉴,639368,0.0285
202203,BARFD_M01001,견과류,639368,0.0002
202203,KOREA_M01003,계란찜·계란말이,639368,0.0446
202203,CNVNC_M01002,고로케·소시지빵·피자빵,639368,0.0084
202203,KOREA_M06001,고추장찌개·돼지찌개,639368,0.0371
202203,BARFD_M01002,골뱅이,639368,0.0047
202203,KOREA_M01004,곰장어 요리,639368,0.0039
202203,KOREA_M05001,곱창·막창·내장부위,639368,0.0567
202203,KOREA_M01005,공기밥·돌솥밥,639368,0.0085
202203,BARFD_M01003,과일안주,639368,0.0005
202203,KOREA_M02003,국·탕,639368,0.0254
202203,KOREA_M02004,국밥,639368,0.0128
202203,KOREA_M03001,국수·칼국수·수제비,639368,0.1167
202203,KOREA_M01006,굴요리,639368,0.004
202203,FORGN_M01001,그라탕,639368,0.002
202203,KOREA_M05002,기타동물,639368,0.0003
202203,CNVNC_M02002,기타시즈닝치킨,639368,0.0428
202203,SNACK_M01001,김밥·주먹밥,639368,0.0352
202203,KOREA_M06002,김치찌개·참치찌개,639368,0.0246
202203,SPECL_M01001,나베·전골,639368,0.0414
202203,KOREA_M01008,낙지·오징어·쭈꾸미 요리,639368,0.0961
202203,KOREA_M05003,닭갈비,639368,0.0172
202203,CNVNC_M01003,닭강정,639368,0.008
202203,KOREA_M05004,닭똥집·모래집,639368,0.0024
202203,KOREA_M05005,닭발,639368,0.0155
202203,KOREA_M05006,닭볶음탕,639368,0.0133
202203,SPECL_M01002,덮밥,639368,0.0343
202203,CNVNC_M01004,도넛·꽈배기,639368,0.0245
202203,SPECL_M01003,도시락,639368,0.0032
202203,SPECL_M01004,돈가스,639368,0.0547
202203,FORGN_M01003,돈부리,639368,0.0175
202203,FORGN_M01004,동남아음식,639368,0.0047
202203,KOREA_M05007,돼지갈비·주물럭·양념고기,639368,0.0271
202203,KOREA_M05008,돼지고기 구이,639368,0.1395
202203,KOREA_M06003,된장찌개·청국장,639368,0.0592
202203,SPECL_M01005,두부요리,639368,0.023
202203,CNVNC_M01005,떡·모찌,639368,0.0598
202203,SNACK_M01002,떡볶이,639368,0.0564
202203,DRINK_M01001,라떼류음료,639368,0.0861
202203,DRINK_M01002,라떼류커피,639368,0.078
202203,SNACK_M01003,라면,639368,0.0719
202203,FORGN_M01006,리소토·필라프,639368,0.0279
202203,FORGN_M01007,마라탕,639368,0.0186
202203,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,639368,0.0741
202203,ALCHL_M01003,막걸리,639368,0.0249
202203,CNVNC_M01007,만두,639368,0.0535
202203,KOREA_M02005,매운탕·해물탕,639368,0.0213
202203,ALCHL_M01004,맥주,639368,0.0114
202203,CNVNC_M01008,머핀·카스텔라,639368,0.0093
202203,FORGN_M01008,멕시칸음식,639368,0.0021
202203,SPECL_M01006,면류,639368,0.0036
202203,KOREA_M03002,물냉면,639368,0.0235
202203,KOREA_M01009,민물고기 요리,639368,0.0026
202203,KOREA_M01010,민물장어 요리,639368,0.0052
202203,SPECL_M01007,바닷가재·게요리,639368,0.0221
202203,CNVNC_M02003,반반치킨,639368,0.0019
202203,KOREA_M04001,백반,639368,0.0133
202203,KOREA_M05009,백숙·토종닭,639368,0.004
202203,SPECL_M01010,버섯요리,639368,0.002
202203,BARFD_M01004,번데기,639368,0.0027
202203,CNVNC_M01009,베이글·식사용빵,639368,0.0103
202203,CNVNC_M02004,베이크류치킨,639368,0.0021
202203,KOREA_M05010,보쌈,639368,0.0172
202203,KOREA_M01011,복어요리,639368,0.0023
202203,SPECL_M01011,볶음밥,639368,0.0869
202203,KOREA_M06004,부대찌개,639368,0.0096
202203,KOREA_M05011,불닭,639368,0.0089
202203,BUFFT_M01001,뷔페·식권,639368,0.0132
202203,KOREA_M03003,비빔냉면,639368,0.0188
202203,KOREA_M01012,비빔밥,639368,0.0331
202203,CNVNC_M01010,빙수,639368,0.0074
202203,FORGN_M01009,사시미,639368,0.0169
202203,KOREA_M02006,사철탕·보신탕,639368,0.0003
202203,ALCHL_M01005,사케,639368,0.0153
202203,KOREA_M05012,삼계탕,639368,0.0071
202203,KOREA_M01013,새우구이,639368,0.0235
202203,CNVNC_M01011,샌드위치,639368,0.0367
202203,FORGN_M01010,샐러드,639368,0.1336
202203,KOREA_M01014,생선구이,639368,0.0198
202203,KOREA_M06005,생선찌개,639368,0.001
202203,KOREA_M01015,생선찜·해물찜,639368,0.0044
202203,SPECL_M01012,샤브샤브,639368,0.0187
202203,KOREA_M02007,설렁탕·곰탕,639368,0.0166
202203,KOREA_M05013,소고기구이,639368,0.0749
202203,FORGN_M01011,소바,639368,0.0148
202203,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,639368,0.1385
202203,BARFD_M01005,소시지,639368,0.0117
202203,KOREA_M05014,수육,639368,0.0227
202203,SNACK_M01004,순대,639368,0.0253
202203,KOREA_M02008,순대국,639368,0.009
202203,KOREA_M06006,순두부찌개,639368,0.0121
202203,DRINK_M01004,쉐이크·스무디·요거트,639368,0.0126
202203,FORGN_M01012,스시,639368,0.0733
202203,FORGN_M01013,스테이크,639368,0.0553
202203,FORGN_M01014,스튜,639368,0.0037
202203,FORGN_M01015,스프,639368,0.0221
202203,CNVNC_M01013,식빵·바게트,639368,0.0156
202203,FORGN_M01016,쌀국수,639368,0.0216
202203,KOREA_M01016,쌈밥,639368,0.0073
202203,KOREA_M01017,아구·아귀요리,639368,0.0117
202203,DRINK_M01005,아메리카노,639368,0.0301
202203,CNVNC_M01014,아이스크림,639368,0.0531
202203,CNVNC_M01015,약과·한과,639368,0.001
202203,SPECL_M01013,양고기요리,639368,0.0077
202203,CNVNC_M02005,양념치킨,639368,0.0132
202203,KOREA_M01018,어죽,639368,0.0011
202203,DRINK_M01006,에스프레소·드립커피·냉침커피,639368,0.0197
202203,FORGN_M01017,오꼬노미야끼·타코야끼,639368,0.0054
202203,KOREA_M05015,오리로스·주물럭·훈제,639368,0.0072
202203,KOREA_M05016,오리탕·오리백숙,639368,0.0054
202203,SPECL_M01014,오므라이스,639368,0.004
202203,BARFD_M01006,오징어·먹태·노가리류,639368,0.0014
202203,KOREA_M05017,옻닭,639368,0.0008
202203,ALCHL_M01008,와인,639368,0.0083
202203,SPECL_M01015,우동,639368,0.0477
202203,KOREA_M02009,육개장,639368,0.009
202203,KOREA_M05018,육회,639368,0.0363
202203,BARFD_M01008,은행·꼬치구이,639368,0.0074
202203,FORGN_M01018,인도음식,639368,0.0038
202203,KOREA_M01019,전·빈대떡·부침개,639368,0.0334
202203,DRINK_M01008,전통차·허브차·과일차,639368,0.0019
202203,KOREA_M04002,정식,639368,0.0124
202203,KOREA_M05019,제육볶음·두루치기·불고기,639368,0.0557
202203,KOREA_M01020,조개구이,639368,0.0122
202203,KOREA_M05020,족발,639368,0.0042
202203,DRINK_M01009,주스·에이드,639368,0.0017
202203,KOREA_M01021,죽,639368,0.0412
202203,FORGN_M01019,중식요리,639368,0.0379
202203,SPECL_M01016,짜장면,639368,0.0197
202203,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,639368,0.0424
202203,SNACK_M01005,쫄면,639368,0.0119
202203,KOREA_M06007,찌개,639368,0.0032
202203,CNVNC_M01017,찐빵,639368,0.0027
202203,KOREA_M05021,찜닭,639368,0.0081
202203,SPECL_M01018,참치회,639368,0.0029
202203,SPECL_M01019,채식·비건 요리,639368,0.0091
202203,KOREA_M02010,추어탕,639368,0.0048
202203,SPECL_M01020,치킨가스·생선가스·규가스,639368,0.0055
202203,SPECL_M01021,카레,639368,0.0244
202203,ALCHL_M01010,칵테일,639368,0.0063
202203,DRINK_M01010,커피,639368,0.0473
202203,CNVNC_M01018,케이크,639368,0.09
202203,CNVNC_M01019,쿠키,639368,0.045
202203,FORGN_M01020,타다끼,639368,0.0023
202203,BARFD_M01009,타코와사비·고노와다,639368,0.0023
202203,FORGN_M01021,탕수육·꿔바로우,639368,0.0273
202203,FORGN_M01022,터키음식,639368,0.0008
202203,CNVNC_M01020,토스트,639368,0.0159
202203,SPECL_M01022,튀김,639368,0.1099
202203,FORGN_M01023,파스타,639368,0.0868
202203,CNVNC_M02006,프라이드치킨,639368,0.0094
202203,FORGN_M01024,피자,639368,0.035
202203,SPECL_M01023,함박스테이크,639368,0.0063
202203,CNVNC_M01021,핫도그,639368,0.0086
202203,KOREA_M01022,해산물요리,639368,0.047
202203,KOREA_M02011,해장국,639368,0.0202
202203,CNVNC_M01022,햄버거,639368,0.0151
202203,KOREA_M01023,홍어 요리,639368,0.0032
202203,DRINK_M01012,홍차·녹차·밀크티,639368,0.0212
202203,KOREA_M01024,황태 요리,639368,0.0096
202203,KOREA_M01025,회,639368,0.0351
202203,KOREA_M05022,흑염소,639368,0.0009
202204,CNVNC_M02001,간장·마늘치킨,587943,0.0083
202204,KOREA_M01001,간장·양념게장,587943,0.0216
202204,KOREA_M01002,갈비찜·뼈찜,587943,0.0067
202204,KOREA_M02001,갈비탕,587943,0.0112
202204,KOREA_M02002,감자탕,587943,0.0096
202204,CNVNC_M01001,감자튀김·사이드메뉴,587943,0.0287
202204,BARFD_M01001,견과류,587943,0.0002
202204,KOREA_M01003,계란찜·계란말이,587943,0.0443
202204,CNVNC_M01002,고로케·소시지빵·피자빵,587943,0.0085
202204,KOREA_M06001,고추장찌개·돼지찌개,587943,0.0373
202204,BARFD_M01002,골뱅이,587943,0.0054
202204,KOREA_M01004,곰장어 요리,587943,0.0035
202204,KOREA_M05001,곱창·막창·내장부위,587943,0.0565
202204,KOREA_M01005,공기밥·돌솥밥,587943,0.0086
202204,BARFD_M01003,과일안주,587943,0.0006
202204,KOREA_M02003,국·탕,587943,0.0262
202204,KOREA_M02004,국밥,587943,0.012
202204,KOREA_M03001,국수·칼국수·수제비,587943,0.1182
202204,KOREA_M01006,굴요리,587943,0.0022
202204,FORGN_M01001,그라탕,587943,0.0018
202204,KOREA_M05002,기타동물,587943,0.0004
202204,CNVNC_M02002,기타시즈닝치킨,587943,0.0431
202204,SNACK_M01001,김밥·주먹밥,587943,0.0352
202204,KOREA_M06002,김치찌개·참치찌개,587943,0.0249
202204,SPECL_M01001,나베·전골,587943,0.0399
202204,KOREA_M01008,낙지·오징어·쭈꾸미 요리,587943,0.096
202204,KOREA_M05003,닭갈비,587943,0.0174
202204,CNVNC_M01003,닭강정,587943,0.0073
202204,KOREA_M05004,닭똥집·모래집,587943,0.0023
202204,KOREA_M05005,닭발,587943,0.0152
202204,KOREA_M05006,닭볶음탕,587943,0.0134
202204,SPECL_M01002,덮밥,587943,0.0342
202204,CNVNC_M01004,도넛·꽈배기,587943,0.0223
202204,SPECL_M01003,도시락,587943,0.0034
202204,SPECL_M01004,돈가스,587943,0.054
202204,FORGN_M01003,돈부리,587943,0.0167
202204,FORGN_M01004,동남아음식,587943,0.0053
202204,KOREA_M05007,돼지갈비·주물럭·양념고기,587943,0.0267
202204,KOREA_M05008,돼지고기 구이,587943,0.1387
202204,KOREA_M06003,된장찌개·청국장,587943,0.0596
202204,SPECL_M01005,두부요리,587943,0.0227
202204,CNVNC_M01005,떡·모찌,587943,0.0613
202204,SNACK_M01002,떡볶이,587943,0.0546
202204,DRINK_M01001,라떼류음료,587943,0.0814
202204,DRINK_M01002,라떼류커피,587943,0.0703
202204,SNACK_M01003,라면,587943,0.0726
202204,FORGN_M01006,리소토·필라프,587943,0.0278
202204,FORGN_M01007,마라탕,587943,0.0184
202204,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,587943,0.0706
202204,ALCHL_M01003,막걸리,587943,0.0262
202204,CNVNC_M01007,만두,587943,0.0534
202204,KOREA_M02005,매운탕·해물탕,587943,0.0214
202204,ALCHL_M01004,맥주,587943,0.0121
202204,CNVNC_M01008,머핀·카스텔라,587943,0.0086
202204,FORGN_M01008,멕시칸음식,587943,0.0022
202204,SPECL_M01006,면류,587943,0.0034
202204,KOREA_M03002,물냉면,587943,0.0278
202204,KOREA_M01009,민물고기 요리,587943,0.0026
202204,KOREA_M01010,민물장어 요리,587943,0.0047
202204,SPECL_M01007,바닷가재·게요리,587943,0.0218
202204,CNVNC_M02003,반반치킨,587943,0.0018
202204,KOREA_M04001,백반,587943,0.0135
202204,KOREA_M05009,백숙·토종닭,587943,0.0043
202204,SPECL_M01010,버섯요리,587943,0.0023
202204,BARFD_M01004,번데기,587943,0.0028
202204,CNVNC_M01009,베이글·식사용빵,587943,0.0103
202204,CNVNC_M02004,베이크류치킨,587943,0.0022
202204,KOREA_M05010,보쌈,587943,0.018
202204,KOREA_M01011,복어요리,587943,0.0022
202204,SPECL_M01011,볶음밥,587943,0.089
202204,KOREA_M06004,부대찌개,587943,0.0086
202204,KOREA_M05011,불닭,587943,0.009
202204,BUFFT_M01001,뷔페·식권,587943,0.0129
202204,KOREA_M03003,비빔냉면,587943,0.0229
202204,KOREA_M01012,비빔밥,587943,0.0346
202204,CNVNC_M01010,빙수,587943,0.0092
202204,FORGN_M01009,사시미,587943,0.0166
202204,KOREA_M02006,사철탕·보신탕,587943,0.0003
202204,ALCHL_M01005,사케,587943,0.0158
202204,KOREA_M05012,삼계탕,587943,0.0068
202204,KOREA_M01013,새우구이,587943,0.0232
202204,CNVNC_M01011,샌드위치,587943,0.0365
202204,FORGN_M01010,샐러드,587943,0.1303
202204,KOREA_M01014,생선구이,587943,0.0197
202204,KOREA_M06005,생선찌개,587943,0.001
202204,KOREA_M01015,생선찜·해물찜,587943,0.0043
202204,SPECL_M01012,샤브샤브,587943,0.0187
202204,KOREA_M02007,설렁탕·곰탕,587943,0.0153
202204,KOREA_M05013,소고기구이,587943,0.0778
202204,FORGN_M01011,소바,587943,0.0157
202204,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,587943,0.1411
202204,BARFD_M01005,소시지,587943,0.012
202204,KOREA_M05014,수육,587943,0.0239
202204,SNACK_M01004,순대,587943,0.0241
202204,KOREA_M02008,순대국,587943,0.0083
202204,KOREA_M06006,순두부찌개,587943,0.0114
202204,DRINK_M01004,쉐이크·스무디·요거트,587943,0.0122
202204,FORGN_M01012,스시,587943,0.07
202204,FORGN_M01013,스테이크,587943,0.0548
202204,FORGN_M01014,스튜,587943,0.0036
202204,FORGN_M01015,스프,587943,0.0202
202204,CNVNC_M01013,식빵·바게트,587943,0.0141
202204,FORGN_M01016,쌀국수,587943,0.0206
202204,KOREA_M01016,쌈밥,587943,0.0079
202204,KOREA_M01017,아구·아귀요리,587943,0.0112
202204,DRINK_M01005,아메리카노,587943,0.0272
202204,CNVNC_M01014,아이스크림,587943,0.0541
202204,CNVNC_M01015,약과·한과,587943,0.001
202204,SPECL_M01013,양고기요리,587943,0.0077
202204,CNVNC_M02005,양념치킨,587943,0.0124
202204,KOREA_M01018,어죽,587943,0.001
202204,DRINK_M01006,에스프레소·드립커피·냉침커피,587943,0.0188
202204,FORGN_M01017,오꼬노미야끼·타코야끼,587943,0.0053
202204,KOREA_M05015,오리로스·주물럭·훈제,587943,0.0074
202204,KOREA_M05016,오리탕·오리백숙,587943,0.006
202204,SPECL_M01014,오므라이스,587943,0.004
202204,BARFD_M01006,오징어·먹태·노가리류,587943,0.0015
202204,KOREA_M05017,옻닭,587943,0.0006
202204,ALCHL_M01008,와인,587943,0.0081
202204,SPECL_M01015,우동,587943,0.0462
202204,KOREA_M02009,육개장,587943,0.0094
202204,KOREA_M05018,육회,587943,0.0379
202204,BARFD_M01008,은행·꼬치구이,587943,0.0074
202204,FORGN_M01018,인도음식,587943,0.0036
202204,KOREA_M01019,전·빈대떡·부침개,587943,0.0358
202204,DRINK_M01008,전통차·허브차·과일차,587943,0.002
202204,KOREA_M04002,정식,587943,0.0131
202204,KOREA_M05019,제육볶음·두루치기·불고기,587943,0.0574
202204,KOREA_M01020,조개구이,587943,0.0112
202204,KOREA_M05020,족발,587943,0.0045
202204,DRINK_M01009,주스·에이드,587943,0.0018
202204,KOREA_M01021,죽,587943,0.0393
202204,FORGN_M01019,중식요리,587943,0.0367
202204,SPECL_M01016,짜장면,587943,0.0188
202204,SPECL_M01017,짬뽕·짬뽕밥·짬뽕탕,587943,0.0399
202204,SNACK_M01005,쫄면,587943,0.0118
202204,KOREA_M06007,찌개,587943,0.0032
202204,CNVNC_M01017,찐빵,587943,0.0023
202204,KOREA_M05021,찜닭,587943,0.0077
202204,SPECL_M01018,참치회,587943,0.0029
202204,SPECL_M01019,채식·비건 요리,587943,0.0086
202204,KOREA_M02010,추어탕,587943,0.0044
202204,SPECL_M01020,치킨가스·생선가스·규가스,587943,0.0053
202204,SPECL_M01021,카레,587943,0.0232
202204,ALCHL_M01010,칵테일,587943,0.0066
202204,DRINK_M01010,커피,587943,0.0452
202204,CNVNC_M01018,케이크,587943,0.0798
202204,CNVNC_M01019,쿠키,587943,0.0423
202204,FORGN_M01020,타다끼,587943,0.0024
202204,BARFD_M01009,타코와사비·고노와다,587943,0.0023
202204,FORGN_M01021,탕수육·꿔바로우,587943,0.0252
202204,FORGN_M01022,터키음식,587943,0.0009
202204,CNVNC_M01020,토스트,587943,0.0153
202204,SPECL_M01022,튀김,587943,0.1097
202204,FORGN_M01023,파스타,587943,0.0911
202204,CNVNC_M02006,프라이드치킨,587943,0.0087
202204,FORGN_M01024,피자,587943,0.0351
202204,SPECL_M01023,함박스테이크,587943,0.006
202204,CNVNC_M01021,핫도그,587943,0.0087
202204,KOREA_M01022,해산물요리,587943,0.0475
202204,KOREA_M02011,해장국,587943,0.0187
202204,CNVNC_M01022,햄버거,587943,0.0149
202204,KOREA_M01023,홍어 요리,587943,0.0033
202204,DRINK_M01012,홍차·녹차·밀크티,587943,0.019
202204,KOREA_M01024,황태 요리,587943,0.0097
202204,KOREA_M01025,회,587943,0.0361
202204,KOREA_M05022,흑염소,587943,0.001
202205,CNVNC_M02001,간장·마늘치킨,713634,0.0086
202205,KOREA_M01001,간장·양념게장,713634,0.0211
202205,KOREA_M01002,갈비찜·뼈찜,713634,0.007
202205,KOREA_M02001,갈비탕,713634,0.0109
202205,KOREA_M02002,감자탕,713634,0.0104
202205,CNVNC_M01001,감자튀김·사이드메뉴,713634,0.0286
202205,BARFD_M01001,견과류,713634,0.0002
202205,KOREA_M01003,계란찜·계란말이,713634,0.0443
202205,CNVNC_M01002,고로케·소시지빵·피자빵,713634,0.0084
202205,KOREA_M06001,고추장찌개·돼지찌개,713634,0.0375
202205,BARFD_M01002,골뱅이,713634,0.0061
202205,KOREA_M01004,곰장어 요리,713634,0.0038
202205,KOREA_M05001,곱창·막창·내장부위,713634,0.0566
202205,KOREA_M01005,공기밥·돌솥밥,713634,0.0084
202205,BARFD_M01003,과일안주,713634,0.001
202205,KOREA_M02003,국·탕,713634,0.0252
202205,KOREA_M02004,국밥,713634,0.0117
202205,KOREA_M03001,국수·칼국수·수제비,713634,0.1218
202205,KOREA_M01006,굴요리,713634,0.0017
202205,FORGN_M01001,그라탕,713634,0.0019
202205,KOREA_M05002,기타동물,713634,0.0004
202205,CNVNC_M02002,기타시즈닝치킨,713634,0.0434
202205,SNACK_M01001,김밥·주먹밥,713634,0.0361
202205,KOREA_M06002,김치찌개·참치찌개,713634,0.0245
202205,SPECL_M01001,나베·전골,713634,0.039
202205,KOREA_M01008,낙지·오징어·쭈꾸미 요리,713634,0.0961
202205,KOREA_M05003,닭갈비,713634,0.0188
202205,CNVNC_M01003,닭강정,713634,0.0079
202205,KOREA_M05004,닭똥집·모래집,713634,0.0026
202205,KOREA_M05005,닭발,713634,0.0158
202205,KOREA_M05006,닭볶음탕,713634,0.0144
202205,SPECL_M01002,덮밥,713634,0.0339
202205,CNVNC_M01004,도넛·꽈배기,713634,0.022
202205,SPECL_M01003,도시락,713634,0.0032
202205,SPECL_M01004,돈가스,713634,0.0548
202205,FORGN_M01003,돈부리,713634,0.0165
202205,FORGN_M01004,동남아음식,713634,0.0061
202205,KOREA_M05007,돼지갈비·주물럭·양념고기,713634,0.0282
202205,KOREA_M05008,돼지고기 구이,713634,0.1432
202205,KOREA_M06003,된장찌개·청국장,713634,0.0594
202205,SPECL_M01005,두부요리,713634,0.0225
202205,CNVNC_M01005,떡·모찌,713634,0.0598
202205,SNACK_M01002,떡볶이,713634,0.0548
202205,DRINK_M01001,라떼류음료,713634,0.0781
202205,DRINK_M01002,라떼류커피,713634,0.0659
202205,SNACK_M01003,라면,713634,0.0746
202205,FORGN_M01006,리소토·필라프,713634,0.0271
202205,FORGN_M01007,마라탕,713634,0.019
202205,CNVNC_M01006,마카롱·와플·파이·타르트·카페디저트,713634,0.0666
202205,ALCHL_M01003,막걸리,713634,0.027
202205,CNVNC_M01007,만두,713634,0.0548
202205,KOREA_M02005,매운탕·해물탕,713634,0.0227
202205,ALCHL_M01004,맥주,713634,0.0127
202205,CNVNC_M01008,머핀·카스텔라,713634,0.0083
202205,FORGN_M01008,멕시칸음식,713634,0.0022
202205,SPECL_M01006,면류,713634,0.0041
202205,KOREA_M03002,물냉면,713634,0.0327
202205,KOREA_M01009,민물고기 요리,713634,0.0028
202205,KOREA_M01010,민물장어 요리,713634,0.0051
202205,SPECL_M01007,바닷가재·게요리,713634,0.0211
202205,CNVNC_M02003,반반치킨,713634,0.002
202205,KOREA_M04001,백반,713634,0.0132
202205,KOREA_M05009,백숙·토종닭,713634,0.0052
202205,SPECL_M01010,버섯요리,713634,0.0018
202205,BARFD_M01004,번데기,713634,0.0031
202205,CNVNC_M01009,베이글·식사용빵,713634,0.01
202205,CNVNC_M02004,베이크류치킨,713634,0.0021
202205,KOREA_M05010,보쌈,713634,0.018
202205,KOREA_M01011,복어요리,713634,0.0022
202205,SPECL_M01011,볶음밥,713634,0.0858
202205,KOREA_M06004,부대찌개,713634,0.0086
202205,KOREA_M05011,불닭,713634,0.0085
202205,BUFFT_M01001,뷔페·식권,713634,0.0142
202205,KOREA_M03003,비빔냉면,713634,0.0269
202205,KOREA_M01012,비빔밥,713634,0.0354
202205,CNVNC_M01010,빙수,713634,0.014
202205,FORGN_M01009,사시미,713634,0.0169
202205,KOREA_M02006,사철탕·보신탕,713634,0.0003
202205,ALCHL_M01005,사케,713634,0.0162
202205,KOREA_M05012,삼계탕,713634,0.0083
202205,KOREA_M01013,새우구이,713634,0.0242
202205,CNVNC_M01011,샌드위치,713634,0.0363
202205,FORGN_M01010,샐러드,713634,0.1251
202205,KOREA_M01014,생선구이,713634,0.0211
202205,KOREA_M06005,생선찌개,713634,0.0009
202205,KOREA_M01015,생선찜·해물찜,713634,0.0046
202205,SPECL_M01012,샤브샤브,713634,0.0178
202205,KOREA_M02007,설렁탕·곰탕,713634,0.016
202205,KOREA_M05013,소고기구이,713634,0.0769
202205,FORGN_M01011,소바,713634,0.0185
202205,CNVNC_M01012,소보로·슈크림·브라우니·달콤한빵·과자류,713634,0.1377
202205,BARFD_M01005,소시지,713634,0.0121
202205,KOREA_M05014,수육,713634,0.0246
202205,SNACK_M01004,순대,713634,0.0232
202205,KOREA_M02008,순대국,713634,0.0085
202205,KOREA_M06006,순두부찌개,713634,0.0119
202205,DRINK_M01004,쉐이크·스무디·요거트,713634,0.0119
202205,FORGN_M01012,스시,713634,0.0706
202205,FORGN_M01013,스테이크,713634,0.0539
202205,FORGN_M01014,스튜,713634,0.0037
202205,FORGN_M01015,스프,713634,0.0203
202205,CNVNC_M01013,식빵·바게트,713634,0.0135
202205,FORGN_M01016,쌀국수,713634,0.0206
202205,KOREA_M01016,쌈밥,713634,0.008
202205,KOREA_M01017,아구·아귀요리,713634,0.011
202205,DRINK_M01005,아메리카노,713634,0.0264
202205,CNVNC_M01014,아이스크림,713634,0.0592
202205,CNVNC_M01015,약과·한과,713634,0.0009
202205,SPECL_M01013,양고기요리,713634,0.0083
202205,CNVNC_M02005,양념치킨,713634,0.0128
202205,KOREA_M01018,어죽,713634,0.001
202205,DRINK_M01006,에스프레소·드립커피·냉침커피,713634,0.0183
202205,FORGN_M01017,오꼬노미야끼·타코야끼,713634,0.0062
202205,KOREA_M05015,오리로스·주물럭·훈제,713634,0.008
202205,KOREA_M05016,오리탕·오리백숙,713634,0.0071
202205,SPECL_M01014,오므라이스,713634,0.0037
202205,BARFD_M01006,오징어·먹태·노가리류,713634,0.0018
202205,KOREA_M05017,옻닭,713634,0.0007
202205,ALCHL_M01008,와인,713634,0.0081
202205,SPECL_M01015,우동,713634,0.0447
202205,KOREA_M02009,육개장,713634,0.0091
202205,KOREA_M05018,육회,713634,0.0399
202205,BARFD_M01008,은행·꼬치구이,713634,0.0082
202205,FORGN_M01018,인도음식,713634,0.0038
202205,KOREA_M01019,전·빈대떡·부침개,713634,0.0372
202205,DRINK_M01008,전통차·허브차·과일차,713634,0.002
202205,KOREA_M04002,정식,713634,0.0134
202205,KOREA_M05019,제육볶음·두루치기·불고기,713634,0.0558
202205,KOREA_M01020,조개구이,713634,0.0124
